1789031529.612195975,2032, 3996, 262.17, 35
1789031530.135996431,2032, 3996, 261.50, 35
1789031530.658940006,2032, 3996, 342.36, 37
1789031531.344752921,2032, 3996, 426.97, 37
1789031531.864624347,2032, 3996, 295.67, 36
1789031532.485110711,2032, 3996, 360.27, 37
1789031533.025827141,2032, 3996, 482.36, 38
1789031533.547625676,2032, 3996, 415.59, 39
1789031534.073344697,2032, 3996, 438.92, 38
1789031534.603598588,2032, 3996, 494.24, 40
1789031535.125633044,2032, 3996, 512.36, 40
1789031535.650981423,2032, 3996, 516.54, 40
1789031536.175340811,2032, 3996, 505.08, 39
1789031536.705419761,2032, 3996, 403.54, 37
1789031537.226567212,2032, 3996, 280.10, 37
1789031537.748587237,2032, 3996, 264.51, 36
1789031538.269442904,2032, 3996, 263.85, 36
1789031538.790031114,2032, 3996, 263.32, 36
1789031539.312316212,2032, 3996, 263.16, 36
1789031539.835279214,2032, 3996, 258.42, 36
1789031540.359434468,2032, 3996, 252.61, 36
1789031540.884240976,2032, 3996, 252.57, 36
1789031541.406366401,2032, 3996, 252.56, 36
1789031541.928279548,2025, 3996, 252.23, 36
1789031542.452059512,2025, 3996, 251.77, 36
1789031542.976792037,667, 3996, 220.02, 35
1789031543.647388266,667, 3996, 189.44, 34
1789031544.176106018,667, 3996, 189.13, 34
1789031544.700128676,240, 3996, 188.78, 34
1789031545.227817571,180, 3996, 186.69, 34
1789031545.758067974,150, 3996, 185.08, 34
1789031546.285830903,2032, 3996, 218.02, 35
1789031546.810207972,2032, 3996, 262.93, 36
1789031547.335525785,2032, 3996, 257.28, 35
1789031547.858580690,2032, 3996, 273.78, 37
1789031548.385361653,2032, 3996, 307.68, 37
1789031548.921413913,2032, 3996, 301.93, 37
1789031549.892589078,2032, 3996, 303.74, 37
1789031550.544385452,2032, 3996, 302.53, 37
1789031551.445179739,2032, 3996, 304.20, 37
1789031552.025998155,2032, 3996, 321.80, 37
1789031552.562323385,2032, 3996, 295.79, 36
1789031553.087670344,2032, 3996, 295.26, 37
1789031553.664954528,2032, 3996, 311.66, 37
1789031554.220014424,2032, 3996, 307.15, 37
1789031554.864337549,2032, 3996, 307.47, 37
1789031555.427772244,2032, 3996, 315.93, 37
1789031555.989099948,2032, 3996, 329.55, 38
1789031556.534669246,2032, 3996, 321.21, 37
1789031557.104257870,2032, 3996, 304.27, 37
1789031557.657545021,2032, 3996, 306.74, 37
1789031558.201825016,2032, 3996, 319.93, 37
1789031558.726771024,2032, 3996, 319.45, 37
1789031559.284242224,2032, 3996, 310.91, 37
1789031559.854288432,2032, 3996, 304.46, 37
1789031560.393778386,2032, 3996, 306.96, 37
1789031560.948458074,2032, 3996, 316.56, 37
1789031561.473023624,2032, 3996, 297.05, 36
1789031561.999164000,2032, 3996, 264.78, 36
1789031562.831531775,2032, 3996, 253.26, 36
1789031563.357663126,2032, 3996, 253.30, 36
1789031563.881747837,2032, 3996, 253.30, 36
1789031564.404663300,2032, 3996, 253.26, 36
1789031564.929980953,517, 3996, 251.41, 35
1789031565.451808858,405, 3996, 217.69, 34
1789031565.980420575,337, 3996, 187.34, 34
1789031566.507946772,615, 3996, 187.07, 34
1789031567.032726945,615, 3996, 188.37, 34
1789031567.559620563,615, 3996, 189.10, 34
1789031568.086388850,180, 3996, 188.71, 34
1789031568.617267994,150, 3996, 186.52, 34
1789031569.144570221,2032, 3996, 185.93, 34
1789031569.689839100,2032, 3996, 221.63, 35
1789031570.217105660,2032, 3996, 262.89, 36
1789031570.744277672,2032, 3996, 257.20, 35
1789031571.268031717,2032, 3996, 276.73, 37
1789031571.800985031,2032, 3996, 304.29, 36
1789031572.797559229,2032, 3996, 300.95, 36
1789031573.366107172,2032, 3996, 301.01, 37
1789031573.967896120,2032, 3996, 302.55, 37
1789031574.651050279,2032, 3996, 303.30, 37
1789031575.210530278,2032, 3996, 305.38, 37
1789031575.783931774,2032, 3996, 305.72, 37
1789031576.564980343,2032, 3996, 308.79, 36
1789031577.088356756,2032, 3996, 276.02, 36
1789031577.958681029,2032, 3996, 297.78, 37
1789031578.550051715,2032, 3996, 301.82, 37
1789031579.444520272,2032, 3996, 303.07, 37
1789031580.009869741,2032, 3996, 305.66, 37
1789031580.675335219,2032, 3996, 303.37, 37
1789031581.420593473,2032, 3996, 305.02, 37
1789031581.983413361,2032, 3996, 309.47, 37
1789031582.529417170,2032, 3996, 325.10, 39
1789031583.052674710,2032, 3996, 322.63, 37
1789031583.598186166,2032, 3996, 304.02, 37
1789031584.148979487,2032, 3996, 302.45, 37
1789031585.103274361,2032, 3996, 302.63, 37
1789031585.762717039,2032, 3996, 308.46, 37
1789031586.401042945,2032, 3996, 310.61, 36
1789031586.926621755,2032, 3996, 315.06, 37
1789031587.469706133,2032, 3996, 301.33, 37
1789031588.084105125,2032, 3996, 302.93, 37
1789031588.642078886,2032, 3996, 303.05, 37
1789031589.434749453,2032, 3996, 304.73, 37
1789031590.003369843,2032, 3996, 316.17, 37
1789031590.526682714,2032, 3996, 297.10, 36
1789031591.049966425,2032, 3996, 258.99, 36
1789031591.590123830,2032, 3996, 267.98, 36
1789031592.162578574,2032, 3996, 268.43, 36
1789031592.729878213,2032, 3996, 253.03, 36
1789031593.337271733,2032, 3996, 253.37, 35
1789031593.860940709,2032, 3996, 253.37, 35
1789031594.418701787,2032, 3996, 253.03, 35
1789031594.990884060,465, 3996, 246.51, 35
1789031595.555376333,367, 3996, 209.57, 34
1789031596.105243225,870, 3996, 187.84, 34
1789031597.141426270,870, 3996, 192.44, 34
1789031597.696608321,870, 3996, 192.99, 34
1789031598.270364609,187, 3996, 190.67, 34
1789031598.853574127,142, 3996, 186.46, 34
1789031599.379065652,2032, 3996, 186.26, 34
1789031599.932231205,2032, 3996, 220.54, 35
1789031600.456760561,2032, 3996, 272.61, 36
1789031601.281132429,2032, 3996, 282.68, 36
1789031601.820082752,2032, 3996, 303.45, 36
1789031602.608836776,2032, 3996, 304.24, 36
1789031603.133487557,2032, 3996, 302.61, 36
1789031603.658408648,2032, 3996, 280.31, 36
1789031604.305809142,2032, 3996, 252.68, 35
1789031604.830610226,2025, 3996, 251.51, 35
1789031605.610817917,2032, 3996, 255.28, 35
1789031606.136098640,2032, 3996, 255.08, 35
1789031606.659262073,2032, 3996, 355.58, 38
1789031607.185191314,2032, 3996, 367.84, 36
1789031607.709762038,2032, 3996, 294.52, 36
1789031608.235069778,2032, 3996, 300.85, 36
1789031608.758597303,2032, 3996, 270.92, 36
